date,county,state,cases,deaths
3/17/2020,Bowie,Texas,1,0
3/17/2020,Brazoria,Texas,2,0
3/17/2020,Brazos,Texas,1,0
3/17/2020,Collin,Texas,8,0
3/17/2020,Dallas,Texas,23,0
3/17/2020,Denton,Texas,1,0
3/17/2020,El Paso,Texas,2,0
3/17/2020,Ellis,Texas,2,0
3/17/2020,Fort Bend,Texas,10,0
3/17/2020,Galveston,Texas,1,0
3/17/2020,Gregg,Texas,1,0
3/17/2020,Harris,Texas,16,0
3/17/2020,Hays,Texas,1,0
3/17/2020,Lubbock,Texas,2,0
3/17/2020,Matagorda,Texas,2,1
3/17/2020,Montgomery,Texas,3,0
3/17/2020,Smith,Texas,4,0
3/17/2020,Tarrant,Texas,6,0
3/17/2020,Travis,Texas,6,0
3/17/2020,Davis,Utah,4,0
3/17/2020,Salt Lake,Utah,23,0
3/17/2020,Summit,Utah,15,0
3/17/2020,Tooele,Utah,1,0
3/17/2020,Utah,Utah,1,0
3/17/2020,Wasatch,Utah,2,0
3/17/2020,Washington,Utah,1,0
3/17/2020,Weber,Utah,4,0
3/17/2020,Bennington,Vermont,3,0
3/17/2020,Chittenden,Vermont,6,0
3/17/2020,Orange,Vermont,1,0
3/17/2020,Washington,Vermont,1,0
3/17/2020,Windsor,Vermont,3,0
3/17/2020,Unknown,Virgin Islands,2,0
3/17/2020,Alexandria city,Virginia,2,0
3/17/2020,Arlington,Virginia,13,0
3/17/2020,Charlottesville city,Virginia,1,0
3/17/2020,Chesterfield,Virginia,4,0
3/17/2020,Fairfax,Virginia,12,0
3/17/2020,Goochland,Virginia,1,0
3/17/2020,Hanover,Virginia,1,0
3/17/2020,Harrisonburg city,Virginia,1,0
3/17/2020,Henrico,Virginia,2,0
3/17/2020,James City,Virginia,12,2
3/17/2020,Loudoun,Virginia,5,0
3/17/2020,Prince Edward,Virginia,1,0
3/17/2020,Prince William,Virginia,4,0
3/17/2020,Spotsylvania,Virginia,1,0
3/17/2020,Stafford,Virginia,1,0
3/17/2020,Virginia Beach city,Virginia,4,0
3/17/2020,Williamsburg city,Virginia,1,0
3/17/2020,York,Virginia,1,0
3/17/2020,Chelan,Washington,3,1
3/17/2020,Clark,Washington,4,2
3/17/2020,Columbia,Washington,1,0
3/17/2020,Franklin,Washington,1,0
3/17/2020,Grant,Washington,6,0
3/17/2020,Grays Harbor,Washington,1,0
3/17/2020,Island,Washington,14,0
3/17/2020,Jefferson,Washington,4,0
3/17/2020,King,Washington,518,47
3/17/2020,Kitsap,Washington,7,0
3/17/2020,Kittitas,Washington,3,0
3/17/2020,Klickitat,Washington,1,0
3/17/2020,Lewis,Washington,1,0
3/17/2020,Lincoln,Washington,1,0
3/17/2020,Mason,Washington,1,0
3/17/2020,Pierce,Washington,44,0
3/17/2020,Skagit,Washington,9,0
3/17/2020,Snohomish,Washington,265,4
3/17/2020,Spokane,Washington,7,0
3/17/2020,Thurston,Washington,5,0
3/17/2020,Walla Walla,Washington,1,0
3/17/2020,Whatcom,Washington,6,0
3/17/2020,Yakima,Washington,5,0
3/17/2020,Jefferson,West Virginia,1,0
3/17/2020,Dane,Wisconsin,19,0
3/17/2020,Fond du Lac,Wisconsin,11,0
3/17/2020,Kenosha,Wisconsin,4,0
3/17/2020,Milwaukee,Wisconsin,24,0
3/17/2020,Outagamie,Wisconsin,1,0
3/17/2020,Pierce,Wisconsin,1,0
3/17/2020,Racine,Wisconsin,1,0
3/17/2020,Sheboygan,Wisconsin,3,0
3/17/2020,Waukesha,Wisconsin,4,0
3/17/2020,Winnebago,Wisconsin,3,0
3/17/2020,Wood,Wisconsin,1,0
3/17/2020,Fremont,Wyoming,8,0
3/17/2020,Laramie,Wyoming,2,0
3/17/2020,Park,Wyoming,1,0
3/17/2020,Sheridan,Wyoming,4,0
3/18/2020,Baldwin,Alabama,1,0
3/18/2020,Calhoun,Alabama,1,0
3/18/2020,Elmore,Alabama,4,0
3/18/2020,Jefferson,Alabama,25,0
3/18/2020,Lee,Alabama,7,0
3/18/2020,Limestone,Alabama,1,0
3/18/2020,Madison,Alabama,1,0
3/18/2020,Montgomery,Alabama,2,0
3/18/2020,Shelby,Alabama,4,0
3/18/2020,St. Clair,Alabama,1,0
3/18/2020,Talladega,Alabama,1,0
3/18/2020,Tuscaloosa,Alabama,3,0
3/18/2020,Anchorage,Alaska,4,0
3/18/2020,Fairbanks North Star Borough,Alaska,3,0
3/18/2020,Kenai Peninsula Borough,Alaska,1,0
3/18/2020,Ketchikan Gateway Borough,Alaska,1,0
3/18/2020,Coconino,Arizona,1,0
3/18/2020,Graham,Arizona,1,0
3/18/2020,Maricopa,Arizona,11,0
3/18/2020,Navajo,Arizona,2,0
3/18/2020,Pima,Arizona,5,0
3/18/2020,Pinal,Arizona,8,0
3/18/2020,Bradley,Arkansas,1,0
3/18/2020,Cleburne,Arkansas,1,0
3/18/2020,Cleveland,Arkansas,1,0
3/18/2020,Desha,Arkansas,1,0
3/18/2020,Faulkner,Arkansas,1,0
3/18/2020,Garland,Arkansas,2,0
3/18/2020,Jefferson,Arkansas,10,0
3/18/2020,Lincoln,Arkansas,1,0
3/18/2020,Pulaski,Arkansas,13,0
3/18/2020,Saline,Arkansas,1,0
3/18/2020,Washington,Arkansas,1,0
3/18/2020,Alameda,California,53,0
3/18/2020,Contra Costa,California,41,0
3/18/2020,Fresno,California,4,0
3/18/2020,Humboldt,California,1,0
3/18/2020,Kern,California,1,0
3/18/2020,Los Angeles,California,190,1
3/18/2020,Madera,California,1,0
3/18/2020,Marin,California,16,0
3/18/2020,Mendocino,California,1,0
3/18/2020,Monterey,California,2,0
3/18/2020,Napa,California,1,0
3/18/2020,Nevada,California,1,0
3/18/2020,Orange,California,42,0
3/18/2020,Placer,California,9,1
3/18/2020,Riverside,California,16,3
3/18/2020,Sacramento,California,39,2
3/18/2020,San Benito,California,5,1
3/18/2020,San Bernardino,California,5,0
3/18/2020,San Diego,California,81,0
3/18/2020,San Francisco,California,51,0
3/18/2020,San Joaquin,California,14,2
3/18/2020,San Luis Obispo,California,7,0
3/18/2020,San Mateo,California,80,1
3/18/2020,Santa Barbara,California,2,0
3/18/2020,Santa Clara,California,175,6
3/18/2020,Santa Cruz,California,2,0
3/18/2020,Shasta,California,1,0
3/18/2020,Solano,California,15,0
3/18/2020,Sonoma,California,9,0
3/18/2020,Stanislaus,California,5,0
3/18/2020,Tulare,California,5,0
3/18/2020,Ventura,California,13,0
3/18/2020,Yolo,California,5,0
3/18/2020,Adams,Colorado,10,0
3/18/2020,Arapahoe,Colorado,22,0
3/18/2020,Boulder,Colorado,8,0
3/18/2020,Clear Creek,Colorado,2,0
3/18/2020,Denver,Colorado,45,0
3/18/2020,Douglas,Colorado,11,0
3/18/2020,Eagle,Colorado,39,0
3/18/2020,El Paso,Colorado,8,2
3/18/2020,Garfield,Colorado,2,0
3/18/2020,Gunnison,Colorado,11,0
3/18/2020,Jefferson,Colorado,25,0
3/18/2020,Larimer,Colorado,4,0
3/18/2020,Mesa,Colorado,1,0
3/18/2020,Pitkin,Colorado,11,0
3/18/2020,Pueblo,Colorado,1,0
3/18/2020,Routt,Colorado,2,0
3/18/2020,Summit,Colorado,4,0
3/18/2020,Weld,Colorado,9,1
3/18/2020,Yuma,Colorado,1,0
3/18/2020,Fairfield,Connecticut,69,1
3/18/2020,Hartford,Connecticut,11,0
3/18/2020,Litchfield,Connecticut,5,0
3/18/2020,Middlesex,Connecticut,1,0
3/18/2020,New Haven,Connecticut,10,0
3/18/2020,Kent,Delaware,3,0
3/18/2020,New Castle,Delaware,20,0
3/18/2020,Sussex,Delaware,3,0
3/18/2020,District of Columbia,District of Columbia,36,0
3/18/2020,Alachua,Florida,7,0
3/18/2020,Baker,Florida,1,0
3/18/2020,Brevard,Florida,2,0
3/18/2020,Broward,Florida,80,1
3/18/2020,Charlotte,Florida,1,0
3/18/2020,Citrus,Florida,3,0
3/18/2020,Clay,Florida,4,1
3/18/2020,Collier,Florida,13,0
3/18/2020,Duval,Florida,14,0
3/18/2020,Escambia,Florida,1,0
3/18/2020,Hillsborough,Florida,14,0
3/18/2020,Lake,Florida,2,0
3/18/2020,Lee,Florida,11,2
3/18/2020,Leon,Florida,1,0
3/18/2020,Manatee,Florida,8,1
3/18/2020,Miami-Dade,Florida,77,0
3/18/2020,Nassau,Florida,1,0
3/18/2020,Okaloosa,Florida,3,0
3/18/2020,Orange,Florida,11,1
3/18/2020,Osceola,Florida,8,0
3/18/2020,Palm Beach,Florida,20,0
3/18/2020,Pasco,Florida,3,0
3/18/2020,Pinellas,Florida,12,0
3/18/2020,Polk,Florida,2,0
3/18/2020,Santa Rosa,Florida,1,1
3/18/2020,Sarasota,Florida,4,0
3/18/2020,Seminole,Florida,7,0
3/18/2020,St. Johns,Florida,4,0
3/18/2020,Sumter,Florida,1,0
3/18/2020,Volusia,Florida,9,0
3/18/2020,Walton,Florida,1,0
3/18/2020,Bartow,Georgia,20,0
3/18/2020,Charlton,Georgia,1,0
3/18/2020,Cherokee,Georgia,6,0
3/18/2020,Clarke,Georgia,4,0
3/18/2020,Clayton,Georgia,6,0
3/18/2020,Cobb,Georgia,29,1
3/18/2020,Columbia,Georgia,1,0
3/18/2020,Coweta,Georgia,3,0
3/18/2020,DeKalb,Georgia,18,0
3/18/2020,Dougherty,Georgia,7,2
3/18/2020,Fayette,Georgia,7,0
3/18/2020,Floyd,Georgia,5,0
3/18/2020,Forsyth,Georgia,2,0
3/18/2020,Fulton,Georgia,49,0
3/18/2020,Gordon,Georgia,3,0
3/18/2020,Gwinnett,Georgia,7,0
3/18/2020,Hall,Georgia,3,0
3/18/2020,Henry,Georgia,2,0
3/18/2020,Houston,Georgia,1,0
3/18/2020,Lee,Georgia,2,0
3/18/2020,Lowndes,Georgia,5,0
3/18/2020,Newton,Georgia,3,0
3/18/2020,Paulding,Georgia,3,0
3/18/2020,Polk,Georgia,1,0
3/18/2020,Richmond,Georgia,2,0
3/18/2020,Troup,Georgia,2,0
3/18/2020,Whitfield,Georgia,1,0
3/18/2020,Unknown,Guam,8,0
3/18/2020,Hawaii,Hawaii,1,0
3/18/2020,Honolulu,Hawaii,10,0
3/18/2020,Kauai,Hawaii,2,0
3/18/2020,Maui,Hawaii,3,0
3/18/2020,Ada,Idaho,3,0
3/18/2020,Blaine,Idaho,5,0
3/18/2020,Madison,Idaho,1,0
3/18/2020,Teton,Idaho,1,0
3/18/2020,Twin Falls,Idaho,1,0
3/18/2020,Clinton,Illinois,3,0
3/18/2020,Cook,Illinois,179,1
3/18/2020,Cumberland,Illinois,1,0
3/18/2020,DuPage,Illinois,45,0
3/18/2020,Jackson,Illinois,1,0
3/18/2020,Kane,Illinois,4,0
3/18/2020,Kankakee,Illinois,1,0
3/18/2020,Kendall,Illinois,3,0
3/18/2020,LaSalle,Illinois,1,0
3/18/2020,Lake,Illinois,18,0
3/18/2020,Madison,Illinois,1,0
3/18/2020,McHenry,Illinois,4,0
3/18/2020,Peoria,Illinois,3,0
3/18/2020,Sangamon,Illinois,4,0
3/18/2020,St. Clair,Illinois,3,0
3/18/2020,Washington,Illinois,1,0
3/18/2020,Whiteside,Illinois,1,0
3/18/2020,Will,Illinois,9,0
3/18/2020,Williamson,Illinois,1,0
3/18/2020,Winnebago,Illinois,1,0
3/18/2020,Woodford,Illinois,2,0
3/18/2020,Adams,Indiana,1,0
3/18/2020,Bartholomew,Indiana,1,0
3/18/2020,Boone,Indiana,1,0
3/18/2020,Clark,Indiana,1,0
3/18/2020,Fayette,Indiana,1,0
3/18/2020,Floyd,Indiana,1,0
3/18/2020,Franklin,Indiana,2,0
3/18/2020,Hamilton,Indiana,2,0
3/18/2020,Hendricks,Indiana,4,0
3/18/2020,Howard,Indiana,2,0
3/18/2020,Jennings,Indiana,1,0
3/18/2020,Johnson,Indiana,3,1
3/18/2020,LaPorte,Indiana,1,0
3/18/2020,Lake,Indiana,3,0
3/18/2020,Madison,Indiana,1,0
3/18/2020,Marion,Indiana,11,1
3/18/2020,Noble,Indiana,1,0
3/18/2020,St. Joseph,Indiana,1,0
3/18/2020,Wells,Indiana,1,0
3/18/2020,Adair,Iowa,1,0
3/18/2020,Allamakee,Iowa,2,0
3/18/2020,Black Hawk,Iowa,1,0
3/18/2020,Carroll,Iowa,1,0
3/18/2020,Dallas,Iowa,5,0
3/18/2020,Harrison,Iowa,1,0
3/18/2020,Johnson,Iowa,21,0
3/18/2020,Polk,Iowa,3,0
3/18/2020,Pottawattamie,Iowa,1,0
3/18/2020,Washington,Iowa,1,0
3/18/2020,Winneshiek,Iowa,1,0
3/18/2020,Butler,Kansas,1,0
3/18/2020,Douglas,Kansas,1,0
3/18/2020,Ford,Kansas,1,0
3/18/2020,Franklin,Kansas,1,0
3/18/2020,Johnson,Kansas,11,0
3/18/2020,Leavenworth,Kansas,2,0
3/18/2020,Wyandotte,Kansas,5,1
3/18/2020,Bourbon,Kentucky,2,1
3/18/2020,Clark,Kentucky,2,0
3/18/2020,Fayette,Kentucky,6,0
3/18/2020,Franklin,Kentucky,1,0
3/18/2020,Harrison,Kentucky,7,0
3/18/2020,Jefferson,Kentucky,11,0
3/18/2020,Kenton,Kentucky,1,0
3/18/2020,Lyon,Kentucky,1,0
3/18/2020,Montgomery,Kentucky,2,0
3/18/2020,Nelson,Kentucky,1,0
3/18/2020,Warren,Kentucky,1,0
3/18/2020,Ascension,Louisiana,1,0
3/18/2020,Bossier,Louisiana,2,0
3/18/2020,Caddo,Louisiana,6,0
3/18/2020,East Baton Rouge,Louisiana,3,0
3/18/2020,Jefferson,Louisiana,45,1
3/18/2020,Lafourche,Louisiana,3,0
3/18/2020,Orleans,Louisiana,196,6
3/18/2020,St. Bernard,Louisiana,3,0
3/18/2020,St. Charles,Louisiana,3,0
3/18/2020,St. John the Baptist,Louisiana,2,0
3/18/2020,St. Tammany,Louisiana,10,0
3/18/2020,Terrebonne,Louisiana,3,0
3/18/2020,Unknown,Louisiana,2,0
3/18/2020,Washington,Louisiana,1,0
3/18/2020,Androscoggin,Maine,3,0
3/18/2020,Cumberland,Maine,29,0
3/18/2020,Kennebec,Maine,1,0
3/18/2020,Lincoln,Maine,4,0
3/18/2020,Oxford,Maine,1,0
3/18/2020,Penobscot,Maine,1,0
3/18/2020,Unknown,Maine,3,0
3/18/2020,York,Maine,1,0
3/18/2020,Anne Arundel,Maryland,4,0
3/18/2020,Baltimore,Maryland,7,0
3/18/2020,Baltimore city,Maryland,7,0
3/18/2020,Carroll,Maryland,1,0
3/18/2020,Charles,Maryland,2,0
3/18/2020,Frederick,Maryland,1,0
3/18/2020,Harford,Maryland,3,0
3/18/2020,Howard,Maryland,8,0
3/18/2020,Montgomery,Maryland,31,0
3/18/2020,Prince George's,Maryland,20,1
3/18/2020,Talbot,Maryland,1,0
3/18/2020,Barnstable,Massachusetts,2,0
3/18/2020,Berkshire,Massachusetts,17,0
3/18/2020,Bristol,Massachusetts,5,0
3/18/2020,Essex,Massachusetts,14,0
3/18/2020,Franklin,Massachusetts,1,0
3/18/2020,Hampden,Massachusetts,2,0
3/18/2020,Middlesex,Massachusetts,100,0
3/18/2020,Norfolk,Massachusetts,45,0
3/18/2020,Plymouth,Massachusetts,5,0
3/18/2020,Suffolk,Massachusetts,51,0
3/18/2020,Unknown,Massachusetts,4,0
3/18/2020,Worcester,Massachusetts,10,0
3/18/2020,Bay,Michigan,1,0
3/18/2020,Charlevoix,Michigan,1,0
3/18/2020,Ingham,Michigan,2,0
3/18/2020,Jackson,Michigan,1,0
3/18/2020,Kent,Michigan,5,0
3/18/2020,Leelanau,Michigan,1,0
3/18/2020,Macomb,Michigan,10,0
3/18/2020,Monroe,Michigan,1,0
3/18/2020,Montcalm,Michigan,1,0
3/18/2020,Oakland,Michigan,23,0
3/18/2020,Otsego,Michigan,1,0
3/18/2020,Ottawa,Michigan,1,0
3/18/2020,St. Clair,Michigan,2,0
3/18/2020,Washtenaw,Michigan,7,0
3/18/2020,Wayne,Michigan,23,1
3/18/2020,Anoka,Minnesota,3,0
3/18/2020,Benton,Minnesota,1,0
3/18/2020,Blue Earth,Minnesota,2,0
3/18/2020,Carver,Minnesota,2,0
3/18/2020,Dakota,Minnesota,7,0
3/18/2020,Hennepin,Minnesota,33,0
3/18/2020,Martin,Minnesota,3,0
3/18/2020,Nicollet,Minnesota,2,0
3/18/2020,Olmsted,Minnesota,6,0
3/18/2020,Ramsey,Minnesota,8,0
3/18/2020,Renville,Minnesota,1,0
3/18/2020,Rice,Minnesota,1,0
3/18/2020,Stearns,Minnesota,3,0
3/18/2020,Waseca,Minnesota,1,0
3/18/2020,Washington,Minnesota,3,0
3/18/2020,Wright,Minnesota,1,0
3/18/2020,Bolivar,Mississippi,2,0
3/18/2020,Coahoma,Mississippi,2,0
3/18/2020,Copiah,Mississippi,2,0
3/18/2020,DeSoto,Mississippi,1,0
3/18/2020,Forrest,Mississippi,3,0
3/18/2020,Hancock,Mississippi,2,0
3/18/2020,Harrison,Mississippi,4,0
3/18/2020,Hinds,Mississippi,6,0
3/18/2020,Jackson,Mississippi,1,0
3/18/2020,Leflore,Mississippi,4,0
3/18/2020,Madison,Mississippi,1,0
3/18/2020,Monroe,Mississippi,1,0
3/18/2020,Pearl River,Mississippi,4,0
3/18/2020,Perry,Mississippi,1,0
3/18/2020,Boone,Missouri,1,1
3/18/2020,Cass,Missouri,2,0
3/18/2020,Cole,Missouri,2,0
3/18/2020,Greene,Missouri,4,0
3/18/2020,Henry,Missouri,1,0
3/18/2020,Jackson,Missouri,3,0
3/18/2020,St. Charles,Missouri,1,0
3/18/2020,St. Louis,Missouri,6,0
3/18/2020,St. Louis city,Missouri,1,0
3/18/2020,Gallatin,Montana,2,0
3/18/2020,Lewis and Clark,Montana,1,0
3/18/2020,Missoula,Montana,3,0
3/18/2020,Silver Bow,Montana,1,0
3/18/2020,Yellowstone,Montana,5,0
3/18/2020,Adams,Nebraska,1,0
3/18/2020,Cass,Nebraska,1,0
3/18/2020,Douglas,Nebraska,37,0
3/18/2020,Knox,Nebraska,2,0
3/18/2020,Lincoln,Nebraska,1,0
3/18/2020,Sarpy,Nebraska,1,0
3/18/2020,Carson City,Nevada,1,0
3/18/2020,Clark,Nevada,69,1
3/18/2020,Washoe,Nevada,12,0
3/18/2020,Belknap,New Hampshire,2,0
3/18/2020,Carroll,New Hampshire,4,0
3/18/2020,Grafton,New Hampshire,7,0
3/18/2020,Hillsborough,New Hampshire,8,0
3/18/2020,Merrimack,New Hampshire,1,0
3/18/2020,Rockingham,New Hampshire,17,0
3/18/2020,Atlantic,New Jersey,3,0
3/18/2020,Bergen,New Jersey,133,4
3/18/2020,Burlington,New Jersey,10,0
3/18/2020,Camden,New Jersey,10,0
3/18/2020,Essex,New Jersey,45,0
3/18/2020,Gloucester,New Jersey,2,0
3/18/2020,Hudson,New Jersey,34,0
3/18/2020,Hunterdon,New Jersey,6,0
3/18/2020,Mercer,New Jersey,15,0
3/18/2020,Middlesex,New Jersey,40,0
3/18/2020,Monmouth,New Jersey,32,1
3/18/2020,Morris,New Jersey,19,0
3/18/2020,Ocean,New Jersey,16,0
3/18/2020,Passaic,New Jersey,18,0
3/18/2020,Somerset,New Jersey,15,0
3/18/2020,Union,New Jersey,26,0
3/18/2020,Unknown,New Jersey,1,0
3/18/2020,Warren,New Jersey,2,0
3/18/2020,Bernalillo,New Mexico,17,0
3/18/2020,Sandoval,New Mexico,2,0
3/18/2020,Santa Fe,New Mexico,6,0
3/18/2020,Socorro,New Mexico,2,0
3/18/2020,Taos,New Mexico,1,0
3/18/2020,Albany,New York,36,0
3/18/2020,Allegany,New York,2,0
3/18/2020,Broome,New York,2,0
3/18/2020,Chenango,New York,1,0
3/18/2020,Clinton,New York,1,0
3/18/2020,Delaware,New York,1,0
3/18/2020,Dutchess,New York,20,0
3/18/2020,Erie,New York,7,0
3/18/2020,Essex,New York,1,0
3/18/2020,Greene,New York,2,0
3/18/2020,Hamilton,New York,1,0
3/18/2020,Herkimer,New York,1,0
3/18/2020,Jefferson,New York,1,0
3/18/2020,Livingston,New York,1,0
3/18/2020,Monroe,New York,14,0
3/18/2020,Montgomery,New York,1,0
3/18/2020,Nassau,New York,183,2
3/18/2020,New York City,New York,1339,20
3/18/2020,Onondaga,New York,2,0
3/18/2020,Ontario,New York,1,0
3/18/2020,Orange,New York,32,0
3/18/2020,Putnam,New York,2,0
3/18/2020,Rensselaer,New York,4,0
3/18/2020,Rockland,New York,30,2
3/18/2020,Saratoga,New York,14,0
3/18/2020,Schenectady,New York,14,0
3/18/2020,Suffolk,New York,116,3
3/18/2020,Sullivan,New York,1,0
3/18/2020,Tioga,New York,1,0
3/18/2020,Tompkins,New York,2,0
3/18/2020,Ulster,New York,9,0
3/18/2020,Warren,New York,1,0
3/18/2020,Washington,New York,1,0
3/18/2020,Westchester,New York,537,0
3/18/2020,Wyoming,New York,1,0
3/18/2020,Brunswick,North Carolina,1,0
3/18/2020,Cabarrus,North Carolina,1,0
3/18/2020,Chatham,North Carolina,3,0
3/18/2020,Craven,North Carolina,1,0
3/18/2020,Durham,North Carolina,12,0
3/18/2020,Forsyth,North Carolina,2,0
3/18/2020,Gaston,North Carolina,1,0
